2,['Caitlyn', 'Malphite', 'Blitzcrank'],['Chrono', 2],['Sniper', 1],['Rebel', 1],['Brawler', 2],,,,
0,['Jarvan-IV', 'Malphite', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Brawler', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Malphite', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Brawler', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Malphite', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Rebel', 1],['Brawler', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Malphite', 'Shen'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Brawler', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Malphite', 'Sona'],['Dark-Star', 1],['Protector', 1],['Rebel', 2],['Brawler', 1],['Mystic', 1],,
0,['Jarvan-IV', 'Malphite', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Rebel', 2],['Brawler', 1],['Blademaster', 1],,
0,['Jarvan-IV', 'Poppy', 'Twisted-Fate'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Poppy', 'Xayah'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Poppy', 'Ziggs'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1]
0,['Jarvan-IV', 'Poppy', 'Zoe'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],,
0,['Jarvan-IV', 'Poppy', 'Ahri'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],,
0,['Jarvan-IV', 'Poppy', 'Annie'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Poppy', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1]
0,['Jarvan-IV', 'Poppy', 'Darius'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Poppy', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Poppy', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Poppy', 'Shen'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Poppy', 'Sona'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Poppy', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Twisted-Fate', 'Xayah'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Twisted-Fate', 'Ziggs'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1]
0,['Jarvan-IV', 'Twisted-Fate', 'Darius'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Twisted-Fate', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Twisted-Fate', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Twisted-Fate', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Twisted-Fate', 'Sona'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Twisted-Fate', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Xayah', 'Ziggs'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1]
0,['Jarvan-IV', 'Xayah', 'Zoe'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Xayah', 'Ahri'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Xayah', 'Annie'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Xayah', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Chrono', 1],['Brawler', 1]
0,['Jarvan-IV', 'Xayah', 'Darius'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Xayah', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Xayah', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Xayah', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Xayah', 'Shen'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 2],['Chrono', 1],,
0,['Jarvan-IV', 'Xayah', 'Sona'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Xayah', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Celestial', 1],['Blademaster', 2],['Rebel', 1],,
0,['Jarvan-IV', 'Ziggs', 'Zoe'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Ziggs', 'Ahri'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Ziggs', 'Annie'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Jarvan-IV', 'Ziggs', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Chrono', 1],['Brawler', 1]
0,['Jarvan-IV', 'Ziggs', 'Darius'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Ziggs', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Ziggs', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Ziggs', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Ziggs', 'Shen'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Demolitionist', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Ziggs', 'Sona'],['Dark-Star', 1],['Protector', 1],['Rebel', 2],['Demolitionist', 1],['Mystic', 1],,
0,['Jarvan-IV', 'Ziggs', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Rebel', 2],['Demolitionist', 1],['Blademaster', 1],,
0,['Jarvan-IV', 'Zoe', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1]
0,['Jarvan-IV', 'Zoe', 'Darius'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Zoe', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Zoe', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Zoe', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Zoe', 'Shen'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Zoe', 'Sona'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Zoe', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Ahri', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1]
0,['Jarvan-IV', 'Ahri', 'Darius'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Ahri', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Ahri', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Ahri', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Ahri', 'Shen'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Ahri', 'Sona'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Ahri', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Annie', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1]
0,['Jarvan-IV', 'Annie', 'Darius'],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Annie', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Annie', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Annie', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Annie', 'Shen'],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Annie', 'Sona'],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Annie', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Blitzcrank', 'Darius'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Brawler', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Jarvan-IV', 'Blitzcrank', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Brawler', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Blitzcrank', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Brawler', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Blitzcrank', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Chrono', 1],['Brawler', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Blitzcrank', 'Sona'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Brawler', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Blitzcrank', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Brawler', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Darius', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Jarvan-IV', 'Darius', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'Darius', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Darius', 'Shen'],['Dark-Star', 1],['Protector', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Darius', 'Sona'],['Dark-Star', 1],['Protector', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Darius', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'KaiSa', 'Lucian'],['Dark-Star', 1],['Protector', 1],['Valkyrie', 1],['Infiltrator', 1],['Cybernetic', 1],['Blaster', 1]
0,['Jarvan-IV', 'KaiSa', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Valkyrie', 1],['Infiltrator', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'KaiSa', 'Shen'],['Dark-Star', 1],['Protector', 1],['Valkyrie', 1],['Infiltrator', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'KaiSa', 'Sona'],['Dark-Star', 1],['Protector', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'KaiSa', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Lucian', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Cybernetic', 1],['Blaster', 1],['Vanguard', 1],,
0,['Jarvan-IV', 'Lucian', 'Shen'],['Dark-Star', 1],['Protector', 1],['Cybernetic', 1],['Blaster', 1],['Chrono', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Lucian', 'Sona'],['Dark-Star', 1],['Protector', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Lucian', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Blademaster', 1]
0,['Jarvan-IV', 'Mordekaiser', 'Shen'],['Dark-Star', 2],['Protector', 1],['Vanguard', 1],['Chrono', 1],['Blademaster', 1],,
0,['Jarvan-IV', 'Mordekaiser', 'Sona'],['Dark-Star', 2],['Protector', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1],,
0,['Jarvan-IV', 'Mordekaiser', 'Yasuo'],['Dark-Star', 2],['Protector', 1],['Vanguard', 1],['Rebel', 1],['Blademaster', 1],,
0,['Jarvan-IV', 'Shen', 'Sona'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Blademaster', 1],['Rebel', 1],['Mystic', 1]
0,['Jarvan-IV', 'Shen', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Blademaster', 2],['Rebel', 1],,
0,['Jarvan-IV', 'Sona', 'Yasuo'],['Dark-Star', 1],['Protector', 1],['Rebel', 2],['Mystic', 1],['Blademaster', 1],,
0,['KhaZix', 'Leona', 'Malphite'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Rebel', 1],['Brawler', 1]
0,['KhaZix', 'Leona', 'Twisted-Fate'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 1]
0,['KhaZix', 'Leona', 'Xayah'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Celestial', 1],['Blademaster', 1]
0,['KhaZix', 'Leona', 'Ziggs'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1]
0,['KhaZix', 'Leona', 'Zoe'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['KhaZix', 'Leona', 'Ahri'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['KhaZix', 'Leona', 'Annie'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['KhaZix', 'Leona', 'Blitzcrank'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1]
0,['KhaZix', 'Leona', 'Darius'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['KhaZix', 'Leona', 'Lucian'],['Void', 1],['Infiltrator', 1],['Cybernetic', 2],['Vanguard', 1],['Blaster', 1],,
0,['KhaZix', 'Leona', 'Rakan'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Leona', 'Shen'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Chrono', 1],['Blademaster', 1]
0,['KhaZix', 'Leona', 'Sona'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1]
0,['KhaZix', 'Leona', 'Xin-Zhao'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Leona', 'Yasuo'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 1],['Rebel', 1],['Blademaster', 1]
0,['KhaZix', 'Malphite', 'Poppy'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Vanguard', 1]
0,['KhaZix', 'Malphite', 'Twisted-Fate'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Chrono', 1],['Sorcerer', 1]
0,['KhaZix', 'Malphite', 'Xayah'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Celestial', 1],['Blademaster', 1]
0,['KhaZix', 'Malphite', 'Ziggs'],['Void', 1],['Infiltrator', 1],['Rebel', 2],['Brawler', 1],['Demolitionist', 1],,
0,['KhaZix', 'Malphite', 'Zoe'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['KhaZix', 'Malphite', 'Ahri'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['KhaZix', 'Malphite', 'Annie'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['KhaZix', 'Malphite', 'Darius'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['KhaZix', 'Malphite', 'Lucian'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Cybernetic', 1],['Blaster', 1]
0,['KhaZix', 'Malphite', 'Mordekaiser'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Dark-Star', 1],['Vanguard', 1]
0,['KhaZix', 'Malphite', 'Rakan'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Malphite', 'Shen'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Chrono', 1],['Blademaster', 1]
0,['KhaZix', 'Malphite', 'Sona'],['Void', 1],['Infiltrator', 1],['Rebel', 2],['Brawler', 1],['Mystic', 1],,
0,['KhaZix', 'Malphite', 'Xin-Zhao'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Malphite', 'Yasuo'],['Void', 1],['Infiltrator', 1],['Rebel', 2],['Brawler', 1],['Blademaster', 1],,
0,['KhaZix', 'Poppy', 'Twisted-Fate'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 1]
0,['KhaZix', 'Poppy', 'Xayah'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Blademaster', 1]
0,['KhaZix', 'Poppy', 'Ziggs'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1]
0,['KhaZix', 'Poppy', 'Zoe'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],,
0,['KhaZix', 'Poppy', 'Ahri'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],,
0,['KhaZix', 'Poppy', 'Annie'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['KhaZix', 'Poppy', 'Blitzcrank'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1]
0,['KhaZix', 'Poppy', 'Darius'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['KhaZix', 'Poppy', 'Lucian'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Cybernetic', 1],['Blaster', 1]
0,['KhaZix', 'Poppy', 'Rakan'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Poppy', 'Shen'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Blademaster', 1]
0,['KhaZix', 'Poppy', 'Sona'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1]
0,['KhaZix', 'Poppy', 'Xin-Zhao'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Poppy', 'Yasuo'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Blademaster', 1]
0,['KhaZix', 'Twisted-Fate', 'Xayah'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1]
0,['KhaZix', 'Twisted-Fate', 'Ziggs'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1]
0,['KhaZix', 'Twisted-Fate', 'Darius'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['KhaZix', 'Twisted-Fate', 'Lucian'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['KhaZix', 'Twisted-Fate', 'Mordekaiser'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1]
0,['KhaZix', 'Twisted-Fate', 'Rakan'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Twisted-Fate', 'Sona'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['KhaZix', 'Twisted-Fate', 'Xin-Zhao'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['KhaZix', 'Twisted-Fate', 'Yasuo'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['KhaZix', 'Xayah', 'Ziggs'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1]
0,['KhaZix', 'Xayah', 'Zoe'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['KhaZix', 'Xayah', 'Ahri'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['KhaZix', 'Xayah', 'Annie'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['KhaZix', 'Xayah', 'Blitzcrank'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Chrono', 1],['Brawler', 1]
0,['KhaZix', 'Xayah', 'Darius'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['KhaZix', 'Xayah', 'Lucian'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Cybernetic', 1],['Blaster', 1]
0,['KhaZix', 'Xayah', 'Mordekaiser'],['Void', 1],['Infiltrator', 1],['Celestial', 1],['Blademaster', 1],['Dark-Star', 1],['Vanguard', 1]
